🐅｜虎牙,#genre#
【刘德华】,http://tc-tct.douyucdn2.cn/dyliveflv3a/2516864rg0XfDfJB.flv?wsAuth=8f2577bdd3642231272b9da0284c053f&token=cpn-androidmpro-0-2516864-d16172395f77f239a1eb4b6bc9c7317d758fe6bedd3b0a98&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play
爱你孤身走暗巷！爱你不跪的模样,http://akm-tct.douyucdn.cn/live/7528160rcjmuZbfY_900.flv?uuid=
爱你孤身走暗巷！爱你不跪的模样,http://tc-tct.douyucdn2.cn/dyliveflv1/7528160rcjmuZbfY.flv?wsAuth=bab349e238f8061670ff4e3793a90d23&token=cpn-androidmpro-0-7528160-1046605ba89e64614ba3f9cda5807dac9cc7cf63814f7eea&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play1
【Hunter】动漫 热血 老贼 冒险,http://akm-tct.douyucdn.cn/live/6610883rqTGIVCaL_900.flv?uuid=
【Hunter】动漫 热血 老贼 冒险,http://tc-tct.douyucdn2.cn/dyliveflv3/6610883rqTGIVCaL.flv?wsAuth=a4d8779362519f0fa47b674a5e64183a&token=cpn-androidmpro-0-6610883-b9ca02f7939d5783de91039bb370cd6e2f9496c71730201b&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play3
草帽丶海贼团的直播间,http://akm-tct.douyucdn.cn/live/997925rBJoloI6nn_900.flv?uuid=
草帽丶海贼团的直播间,http://tc-tct.douyucdn2.cn/dyliveflv3a/997925rBJoloI6nn.flv?wsAuth=44c0398b356dc7896320e1cbc0f12758&token=cpn-androidmpro-0-997925-b6337900f87d6f655d7253981c89036da7417c73ca494c33&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play4
万年如一柯播南,http://akm-tct.douyucdn.cn/live/1783144rQqrPGIlr_900.flv?uuid=
万年如一柯播南,http://tc-tct.douyucdn2.cn/dyliveflv1a/1783144rQqrPGIlr.flv?wsAuth=2a776755c2422d9cfa3fa1552bed13be&token=cpn-androidmpro-0-1783144-0e90e0b408c470ca4dfa70d452bec69aaebe935598ac72a6&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play
小片片说大片,http://akm-tct.douyucdn.cn/live/4258555r3isvDdlq_900.flv?uuid=
小片片说大片,http://124.223.212.38:83/douyu/4258555
陈翔六点半,http://akm-tct.douyucdn.cn/live/2132902rSFCMBghC_900.flv?uuid=
陈翔六点半,http://124.223.212.38:83/douyu/2132902
开心麻花经典小品,http://akm-tct.douyucdn.cn/live/10153463r0oBSmAG_900.flv?uuid=
开心麻花经典小品,http://maomao.kandiantv.cn/douyu1.php?id=10153463
小约翰可汗,http://akm-tct.douyucdn.cn/live/9738854rI6IQhLSX.flv?uuid=
小约翰可汗,http://124.223.212.38:83/douyu/9738854
【开心一刻】宋小宝经典小品,http://akm-tct.douyucdn.cn/live/9817729rxkZJQa6A.flv?uuid=
【开心一刻】宋小宝经典小品,http://maomao.kandiantv.cn/douyu1.php?id=9817729
JJ斗地主官方,http://akm-tct.douyucdn.cn/live/488743rAHScWyyII_4000.flv?uuid=
【美食】舌尖上的火锅，美食不可辜负,http://maomao.kandiantv.cn/douyu1.php?id=9650849
【美食】舌尖上的早餐，天天不一样,http://maomao.kandiantv.cn/douyu1.php?id=5451871
一个甜牛奶,http://maomao.kandiantv.cn/douyu1.php?id=7494871
【邦德】再帮我一个忙，让我消失,http://maomao.kandiantv.cn/douyu1.php?id=9292499
【邦德】再帮我一个忙，让我消失,http://124.223.212.38:83/douyu/9292499
【刘德华】庆祝华仔出道40周年,http://maomao.kandiantv.cn/douyu1.php?id=2516864
【刘德华】庆祝华仔出道40周年,http://124.223.212.38:83/douyu/2516864
【喜剧】经典喜剧专场,http://maomao.kandiantv.cn/douyu1.php?id=9650887
【喜剧】经典喜剧专场,http://124.223.212.38:83/douyu/9650887
[兔兔陪看]爱笑的撸猫主播,http://maomao.kandiantv.cn/douyu1.php?id=1504768
【贝爷影厅】经典 科幻 动作 灾难 巨兽,http://maomao.kandiantv.cn/douyu1.php?id=252802
【贝爷影厅】经典 科幻 动作 灾难 巨兽,http://124.223.212.38:83/douyu/252802
可乐电影 欧美 科幻 经典,http://maomao.kandiantv.cn/douyu1.php?id=20415
可乐电影 欧美 科幻 经典,http://124.223.212.38:83/douyu/20415
【霍格沃茨】伟大引起嫉妒，嫉妒导致怨毒,http://maomao.kandiantv.cn/douyu1.php?id=8814650
【霍格沃茨】伟大引起嫉妒，嫉妒导致怨毒,http://124.223.212.38:83/douyu/8814650
【花卷陪看】60帧豆瓣高分电影,http://maomao.kandiantv.cn/douyu1.php?id=52787
奶虫 恐怖 丧尸 鬼片 灾难科幻,http://maomao.kandiantv.cn/douyu1.php?id=263824
【小宇60帧】科幻 动作 喜剧 电影,http://maomao.kandiantv.cn/douyu1.php?id=323876
【小宇60帧】科幻 动作 喜剧 电影,http://124.223.212.38:83/douyu/323876
冰冰 恐怖/经典/搞笑陪你一起,http://maomao.kandiantv.cn/douyu1.php?id=74374
冰冰 恐怖/经典/搞笑陪你一起,http://124.223.212.38:83/douyu/74374
【小鸽陪看】华语热门影视剧,http://maomao.kandiantv.cn/douyu1.php?id=3928
【小鸽陪看】华语热门影视剧,http://124.223.212.38:83/douyu/3928
【刘德华】24小时看不停,http://124.223.212.38:83/douyu/8985415
【恐怖】经典 恐怖 鬼怪 剧场,http://maomao.kandiantv.cn/douyu1.php?id=1165374
【变种人】除掉任何阻碍我们的人,http://maomao.kandiantv.cn/douyu1.php?id=9651304
【变种人】除掉任何阻碍我们的人,http://124.223.212.38:83/douyu/9651304
这个冬天 一起看电影吧！,http://maomao.kandiantv.cn/douyu1.php?id=6079455
曾小贤 胡一菲 第一季 第三季,http://maomao.kandiantv.cn/douyu1.php?id=5062195
反手一个好家伙,http://maomao.kandiantv.cn/douyu1.php?id=7270927
凌儿 热门影视 点播,http://maomao.kandiantv.cn/douyu1.php?id=1377142
很高兴认识你,http://maomao.kandiantv.cn/douyu1.php?id=7305938
很高兴认识你,http://124.223.212.38:83/douyu/7305938
【笑场】喜剧电影专场,http://maomao.kandiantv.cn/douyu1.php?id=9292492
【笑场】喜剧电影专场,http://124.223.212.38:83/douyu/9292492
【深圳旁边赌片】喜剧、黑帮、动作、武侠、经典,http://124.223.212.38:83/douyu/315457
【s1134】经典 科幻 动作 灾难,http://maomao.kandiantv.cn/douyu1.php?id=248753
【恐怖电影】鬼片 僵尸 灾难 丧尸片,http://maomao.kandiantv.cn/douyu1.php?id=310926
【恐怖电影】 林正英 僵尸 鬼片 经典,http://maomao.kandiantv.cn/douyu1.php?id=9275635
【恐怖电影】 林正英 僵尸 鬼片 经典,http://124.223.212.38:83/douyu/9275635
【经典巨制】欧美大片,http://maomao.kandiantv.cn/douyu1.php?id=2793084
【经典巨制】欧美大片,http://124.223.212.38:83/douyu/2793084
【粤语电影】吴孟达 达叔 周星驰 经典,http://maomao.kandiantv.cn/douyu1.php?id=1226741
【米娅陪看】60帧喜剧科幻电影真人互动,http://maomao.kandiantv.cn/douyu1.php?id=6537888
【话事人】粤语【周星驰】【林正英】,http://maomao.kandiantv.cn/douyu1.php?id=5033502
【贝爷影厅】欧美 日韩 国产 2号,http://maomao.kandiantv.cn/douyu1.php?id=36337
【贝爷影厅】欧美 日韩 国产 2号,http://124.223.212.38:83/douyu/36337
【表妹】国产青春 动作 喜剧轮播,http://maomao.kandiantv.cn/douyu1.php?id=5423
恭喜EDG 牛逼 666,http://maomao.kandiantv.cn/douyu1.php?id=2714
译制国语影片荟萃,http://maomao.kandiantv.cn/douyu1.php?id=2436390
奶瓶 新三国,http://maomao.kandiantv.cn/douyu1.php?id=6546908
【高帧】成龙/动作/武侠/高分,http://maomao.kandiantv.cn/douyu1.php?id=6763930
【HiFi4.0】女团 车模 写真,http://maomao.kandiantv.cn/douyu1.php?id=427397
12月，做快乐的自己,http://maomao.kandiantv.cn/douyu1.php?id=1274132
【经典影视韩国车模小刚歌】,http://maomao.kandiantv.cn/douyu1.php?id=1360303
【网神影厅】经典 科幻 动作 灾难 二战,http://maomao.kandiantv.cn/douyu1.php?id=508118
【Firend黎伽嘛】粤语港产片爱好者,http://maomao.kandiantv.cn/douyu1.php?id=8603174
【Firend黎伽嘛】粤语港产片爱好者,http://124.223.212.38:83/douyu/8603174
全网最清晰林正英,http://maomao.kandiantv.cn/douyu1.php?id=7356023
全网最清晰林正英,http://124.223.212.38:83/douyu/7356023
【星星影院】漫威 科幻 动作 欧美 灾难,http://maomao.kandiantv.cn/douyu1.php?id=315131
【星星影院】漫威 科幻 动作 欧美 灾难,http://124.223.212.38:83/douyu/315131
【宇哥】总有你没看过的经典,http://maomao.kandiantv.cn/douyu1.php?id=413573
【宇哥】总有你没看过的经典,http://124.223.212.38:83/douyu/413573
奶瓶 欧美 科幻 灾难 电影 陪看,http://maomao.kandiantv.cn/douyu1.php?id=6655271
永恩之亦开始了啊,http://maomao.kandiantv.cn/douyu1.php?id=8252036
【漫威丶嗷大喵】漫威电影 超清 轮播,http://maomao.kandiantv.cn/douyu1.php?id=4282654
【漫威丶嗷大喵】漫威电影 超清 轮播,http://124.223.212.38:83/douyu/4282654
电影点播 荧幕经典,http://124.223.212.38:83/douyu/9652323
你的坚持，终将美好！,http://maomao.kandiantv.cn/douyu1.php?id=251125
肖胜350的直播间,http://maomao.kandiantv.cn/douyu1.php?id=7338853
经典一直看,http://maomao.kandiantv.cn/douyu1.php?id=10048704
专业烧脑 一个安静的直播间,http://maomao.kandiantv.cn/douyu1.php?id=5802446
悬疑 喜剧 剧本杀素材影片欣赏,http://maomao.kandiantv.cn/douyu1.php?id=2535105
【斗鱼电影推荐官】更新中,http://maomao.kandiantv.cn/douyu1.php?id=2523528
【冤案】夫斯乃上蔡布衣，闾巷之黔首,http://maomao.kandiantv.cn/douyu1.php?id=6706214
【冤案】夫斯乃上蔡布衣，闾巷之黔首,http://124.223.212.38:83/douyu/6706214
【刑侦】饿不饿，要不要下一碗面吃呀,http://maomao.kandiantv.cn/douyu1.php?id=138959
【鉴证】刑侦破案，线索追凶,http://maomao.kandiantv.cn/douyu1.php?id=8323493
蓝光画质电视剧,http://maomao.kandiantv.cn/douyu1.php?id=3831627
傲娇的超级赛亚人的直播间,http://maomao.kandiantv.cn/douyu1.php?id=4373285
傲娇的超级赛亚人的直播间,http://124.223.212.38:83/douyu/4373285
【超清3】人气港剧天地,http://maomao.kandiantv.cn/douyu1.php?id=5261342
【经典搞笑电视剧】轮播?高清,http://maomao.kandiantv.cn/douyu1.php?id=5429211
《武侠剧》,http://maomao.kandiantv.cn/douyu1.php?id=7655471
经典港剧、古装剧,http://maomao.kandiantv.cn/douyu1.php?id=4147520
粤语影视动漫直播间,http://maomao.kandiantv.cn/douyu1.php?id=8524186
回顾经典影视，求关注,http://maomao.kandiantv.cn/douyu1.php?id=6963125
奶瓶 港剧经典轮播,http://maomao.kandiantv.cn/douyu1.php?id=6241733
圆子?纯系初恋 电视剧 电影 动漫,http://maomao.kandiantv.cn/douyu1.php?id=6566658
【二炮】养条狗，不防鬼子防贼九,http://maomao.kandiantv.cn/douyu1.php?id=9522194
开炮开炮开炮！,http://maomao.kandiantv.cn/douyu1.php?id=3321215
天堂经典影院,http://maomao.kandiantv.cn/douyu1.php?id=7359565
【小宇】铁汁们冲鸭,http://maomao.kandiantv.cn/douyu1.php?id=54945
【胡椒粉的胡歌】 胡歌 经典 漫威 星爷,http://maomao.kandiantv.cn/douyu1.php?id=5448413
曾经的小小少年,http://maomao.kandiantv.cn/douyu1.php?id=6896398
【老白和小粉】化学攻击最为致命,http://maomao.kandiantv.cn/douyu1.php?id=755832
国强四阿哥九子夺嫡,http://maomao.kandiantv.cn/douyu1.php?id=4944033
【六小龄童】你挑着担，我牵着马,http://maomao.kandiantv.cn/douyu1.php?id=8953746
【一战 二战 历史 军事】,http://maomao.kandiantv.cn/douyu1.php?id=4870914
【番号】入万军丛中，取上将头颅,http://maomao.kandiantv.cn/douyu1.php?id=8157860
【西游】由爱故生怨，怨恨交缠，那又何苦,http://maomao.kandiantv.cn/douyu1.php?id=9518204
陈佩斯喜剧放映中,http://maomao.kandiantv.cn/douyu1.php?id=9286868
【米尼影院】经典电视剧,http://maomao.kandiantv.cn/douyu1.php?id=7642724
「橙幕」「最人气港剧直播间」,http://maomao.kandiantv.cn/douyu1.php?id=4549169
【Liz陪看】科幻 喜剧 动作,http://maomao.kandiantv.cn/douyu1.php?id=7254536
嘿 我肥来啦 胡一菲??曾小贤??,http://maomao.kandiantv.cn/douyu1.php?id=6863367
这命途多舛的世界里，辗转的岂止我和你,http://maomao.kandiantv.cn/douyu1.php?id=9461178
【点歌】音乐MV频道,http://maomao.kandiantv.cn/douyu1.php?id=3870925
小饼 一个神秘的电影直播间,http://maomao.kandiantv.cn/douyu1.php?id=1735337
【瑶瑶】童年阴影 鬼片 恐怖 惊悚,http://maomao.kandiantv.cn/douyu1.php?id=2935323
??周杰伦??MV音乐演唱会高清电影视频,http://maomao.kandiantv.cn/douyu1.php?id=7537296
专属音乐台：一起听音乐,http://maomao.kandiantv.cn/douyu1.php?id=3186217
小饼 ?蓝光 胡八一 经典电视剧,http://maomao.kandiantv.cn/douyu1.php?id=7701735
顺财 搞笑一家亲,http://maomao.kandiantv.cn/douyu1.php?id=10084875
周杰伦天天见,http://maomao.kandiantv.cn/douyu1.php?id=5635000
世界未解之谜盘点，秦始皇之死,http://maomao.kandiantv.cn/douyu1.php?id=9369468
【瑜伽女孩】练习每一天,http://maomao.kandiantv.cn/douyu1.php?id=10205199
美女带你做瑜伽,http://maomao.kandiantv.cn/douyu1.php?id=10217953
功夫gongfu的直播间,http://maomao.kandiantv.cn/douyu1.php?id=10060375
老北京文化（直播间视频已更新）,http://maomao.kandiantv.cn/douyu1.php?id=5168012
石头老纪的直播间,http://maomao.kandiantv.cn/douyu1.php?id=9047060
【正版】经典小品，下饭必备,http://maomao.kandiantv.cn/douyu1.php?id=9067836
【弹幕聊天室】一起来看小姐姐吧,http://maomao.kandiantv.cn/douyu1.php?id=425809
【开心一刻】赵本山经典小品轮播,http://maomao.kandiantv.cn/douyu1.php?id=9817716
【正版】经典小品轮播电视台,http://maomao.kandiantv.cn/douyu1.php?id=9322175
【搞笑孟文明】有趣的灵魂万里挑一,http://maomao.kandiantv.cn/douyu1.php?id=9766337
经典小品相声乐不停,http://maomao.kandiantv.cn/douyu1.php?id=9273031
【最新已更】做个快乐的小吃货！,http://maomao.kandiantv.cn/douyu1.php?id=611814
农村惬意小生活儿呀,http://maomao.kandiantv.cn/douyu1.php?id=8194977
【最近】媳妇出院，做3斤滋补猪尾,http://maomao.kandiantv.cn/douyu1.php?id=7107176
【超小厨】四川耙耳朵最近有点凶,http://maomao.kandiantv.cn/douyu1.php?id=8143715
【郭杰瑞】被央视点名的美国小哥,http://maomao.kandiantv.cn/douyu1.php?id=7357786
【吐槽】吐槽一下，快乐一天,http://maomao.kandiantv.cn/douyu1.php?id=9236042
斗鱼棋牌1,http://124.223.212.38:83/douyu/1227260
斗鱼棋牌2,http://124.223.212.38:83/douyu/851040
斗鱼棋牌3,http://124.223.212.38:83/douyu/6264482
斗鱼棋牌4,http://124.223.212.38:83/douyu/4369877


📹NewTV,#genre#
NewTV中国功夫 (1080p),http://39.134.66.66/PLTV/88888888/224/3221225604/index.m3u8
NewTV军事评论 (1080p),http://39.134.66.66/PLTV/88888888/224/3221225535/index.m3u8
NewTV军旅剧场 (1080p),http://39.134.66.66/PLTV/88888888/224/3221225560/index.m3u8
NewTV农业致富 (1080p),http://39.134.66.66/PLTV/88888888/224/3221225552/index.m3u8
NewTV动画王国 (1080p),http://183.207.249.15/PLTV/3/224/3221225555/index.m3u8
NewTV古装剧场 (1080p),http://39.134.66.66/PLTV/88888888/224/3221225524/index.m3u8
NewTV完美遊戲 (1080p),http://183.207.249.16/PLTV/3/224/3221225539/index.m3u8
NewTV家庭剧场 (1080p),http://39.134.66.66/PLTV/88888888/224/3221225538/index.m3u8
NewTV怡伴健康 (1080p),http://39.134.66.66/PLTV/88888888/224/3221225571/index.m3u8
NewTV明星大片 (1080p),http://39.134.66.66/PLTV/88888888/224/3221225550/index.m3u8
NewTV武搏世界 (1080p),http://39.134.66.66/PLTV/88888888/224/3221225547/index.m3u8
NewTV潮妈辣婆 (1080p),http://39.134.66.66/PLTV/88888888/224/3221225542/index.m3u8
NewTV炫舞未来 (1080p),http://39.134.66.66/PLTV/88888888/224/3221225646/index.m3u8
NewTV爱情喜剧 (1080p),http://39.134.66.66/PLTV/88888888/224/3221225533/index.m3u8
NewTV精品体育 (1080p),http://39.134.66.66/PLTV/88888888/224/3221225526/index.m3u8
NewTV精品大剧 (1080p),http://39.134.66.66/PLTV/88888888/224/3221225536/index.m3u8
NewTV精品纪录 (1080p),http://39.134.66.66/PLTV/88888888/224/3221225545/index.m3u8
NewTV精品電影 (1080p),http://183.207.249.14/PLTV/3/224/3221225567/index.m3u8
NewTV超级体育 (1080p),http://39.134.66.66/PLTV/88888888/224/3221225635/index.m3u8
NewTV超级电影 (1080p),http://39.134.66.66/PLTV/88888888/224/3221225644/index.m3u8
NewTV超级电视剧 (1080p),http://39.134.66.66/PLTV/88888888/224/3221225637/index.m3u8
NewTV超级综艺 (1080p),http://39.134.66.66/PLTV/88888888/224/3221225642/index.m3u8
NewTV金牌综艺 (1080p),http://39.134.66.66/PLTV/88888888/224/3221225525/index.m3u8

📡卫视,#genre#
凤凰资讯,http://play-live.ifeng.com/live/06OLEEWQKN4.m3u8
凤凰中文,http://play-live.ifeng.com/live/06OLEGEGM4G.m3u8
凤凰中文,https://playtv-live.ifeng.com/live/06OLEGEGM4G.m3u8
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8
香港卫视,http://zhibo.hkstv.tv:80/livestream/mutfysrq.flv
澳门卫视,http://61.244.22.5/ch3/_definst_/ch3.live/playlist.m3u8
浙江卫视,http://hw-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8
湖南卫视,http://39.184.224.99:9080/newlive/live/hls/18/live.m3u8
东方卫视,http://39.184.224.99:9080/newlive/live/hls/19/live.m3u8
江苏卫视,http://39.184.224.99:9080/newlive/live/hls/20/live.m3u8
北京卫视,http://39.184.224.99:9080/newlive/live/hls/21/live.m3u8
深圳卫视,http://39.184.224.99:9080/newlive/live/hls/22/live.m3u8
广东卫视,http://39.184.224.99:9080/newlive/live/hls/23/live.m3u8
天津卫视,http://39.184.224.99:9080/newlive/live/hls/24/live.m3u8
山东卫视,http://39.184.224.99:9080/newlive/live/hls/25/live.m3u8
湖北卫视,http://39.184.224.99:9080/newlive/live/hls/26/live.m3u8
黑龙江卫视,http://39.184.224.99:9080/newlive/live/hls/27/live.m3u8
重庆卫视,http://39.184.224.99:9080/newlive/live/hls/28/live.m3u8
辽宁卫视,http://39.184.224.99:9080/newlive/live/hls/29/live.m3u8
安徽卫视,http://39.184.224.99:9080/newlive/live/hls/30/live.m3u8
江苏卫视,http://aliyun-upcloud-live.bestvcdn.com.cn/live/program/live/jswshd8m/8000000/mnf.m3u8
广西卫视,http://aliyun-upcloud-live.bestvcdn.com.cn/live/program/live/gxwshd8m/8000000/mnf.m3u8
四川卫视,http://aliyun-upcloud-live.bestvcdn.com.cn/live/program/live/scwshd/8000000/mnf.m3u8
东方卫视,http://aliyun-upcloud-live.bestvcdn.com.cn/live/program/live/dfwshd8m/8000000/mnf.m3u8
湖南卫视,http://aliyun-upcloud-live.bestvcdn.com.cn/live/program/live/hunanwshd8m/8000000/mnf.m3u8
浙江卫视,http://aliyun-upcloud-live.bestvcdn.com.cn/live/program/live/zjwshd8m/8000000/mnf.m3u8
东方卫视,http://aliyun-upcloud-live.bestvcdn.com.cn/live/program/live/dfwshd8m/8000000/mnf.m3u8
北京卫视,http://aliyun-upcloud-live.bestvcdn.com.cn/live/program/live/bjwshd8m/8000000/mnf.m3u8
天津卫视,http://aliyun-upcloud-live.bestvcdn.com.cn/live/program/live/tjwshd8m/8000000/mnf.m3u8
辽宁卫视,http://aliyun-upcloud-live.bestvcdn.com.cn/live/program/live/lnwshd8m/8000000/mnf.m3u8
安徽卫视,http://aliyun-upcloud-live.bestvcdn.com.cn/live/program/live/ahwshd8m/8000000/mnf.m3u8
黑龙江卫视,http://aliyun-upcloud-live.bestvcdn.com.cn/live/program/live/hljwshd8m/8000000/mnf.m3u8
广东卫视,http://aliyun-upcloud-live.bestvcdn.com.cn/live/program/live/gdwshd8m/8000000/mnf.m3u8
深圳卫视,http://aliyun-upcloud-live.bestvcdn.com.cn/live/program/live/szwshd8m/8000000/mnf.m3u8
湖北卫视,http://aliyun-upcloud-live.bestvcdn.com.cn/live/program/live/hubeiws8m/8000000/mnf.m3u8
吉林卫视,http://aliyun-upcloud-live.bestvcdn.com.cn/live/program/live/jlwshd8m/8000000/mnf.m3u8
山东卫视,http://aliyun-upcloud-live.bestvcdn.com.cn/live/program/live/sdws8m/8000000/mnf.m3u8
江西卫视,http://aliyun-upcloud-live.bestvcdn.com.cn/live/program/live/jxws8m/8000000/mnf.m3u8
河南卫视,http://aliyun-upcloud-live.bestvcdn.com.cn/live/program/live/hnwshd8m/8000000/mnf.m3u8
河北卫视,http://aliyun-upcloud-live.bestvcdn.com.cn/live/program/live/hbwshd8m/8000000/mnf.m3u8
甘肃卫视,http://aliyun-upcloud-live.bestvcdn.com.cn/live/program/live/gswshd8m/8000000/mnf.m3u8
重庆卫视,http://aliyun-upcloud-live.bestvcdn.com.cn/live/program/live/cqws8m/8000000/mnf.m3u8
东南卫视,http://aliyun-upcloud-live.bestvcdn.com.cn/live/program/live/dnwshd8m/8000000/mnf.m3u8
云南卫视,http://aliyun-upcloud-live.bestvcdn.com.cn/live/program/live/ynwshd8m/8000000/mnf.m3u8
贵州卫视,http://aliyun-upcloud-live.bestvcdn.com.cn/live/program/live/gzwshd8m/8000000/mnf.m3u8
海南卫视,http://aliyun-upcloud-live.bestvcdn.com.cn/live/program/live/hainanwshd8m/8000000/mnf.m3u8
江西卫视,http://39.184.224.99:9080/newlive/live/hls/31/live.m3u8
河南卫视,http://121.51.249.6/4309-tx.otvstream.otvcloud.com/otv/skcc/live/channel43025/index.m3u8
河南卫视,http://39.184.224.99:9080/newlive/live/hls/32/live.m3u8
四川卫视,http://39.184.224.99:9080/newlive/live/hls/33/live.m3u8
东南卫视,http://39.184.224.99:9080/newlive/live/hls/34/live.m3u8
广西卫视,http://39.184.224.99:9080/newlive/live/hls/35/live.m3u8
河北卫视,http://39.184.224.99:9080/newlive/live/hls/36/live.m3u8
山西卫视,http://39.184.224.99:9080/newlive/live/hls/37/live.m3u8
陕西卫视,http://39.184.224.99:9080/newlive/live/hls/38/live.m3u8
贵州卫视,http://39.184.224.99:9080/newlive/live/hls/39/live.m3u8
青海卫视,http://39.184.224.99:9080/newlive/live/hls/40/live.m3u8
宁夏卫视,http://39.184.224.99:9080/newlive/live/hls/41/live.m3u8
甘肃卫视,http://39.184.224.99:9080/newlive/live/hls/42/live.m3u8
吉林卫视,http://39.184.224.99:9080/newlive/live/hls/43/live.m3u8
内蒙古卫视,http://39.184.224.99:9080/newlive/live/hls/44/live.m3u8
新疆卫视,http://39.184.224.99:9080/newlive/live/hls/45/live.m3u8
西藏卫视,http://39.184.224.99:9080/newlive/live/hls/46/live.m3u8
云南卫视,http://39.184.224.99:9080/newlive/live/hls/47/live.m3u8
爱喜剧,http://39.184.224.99:9080/newlive/live/hls/55/live.m3u8
爱科幻,http://39.184.224.99:9080/newlive/live/hls/56/live.m3u8
浙江卫视,http://221.2.36.34:8888/newlive/live/hls/24/live.m3u8
北京卫视,http://221.2.36.34:8888/newlive/live/hls/19/live.m3u8
东方卫视,http://221.2.36.34:8888/newlive/live/hls/20/live.m3u8
广东卫视,http://221.2.36.34:8888/newlive/live/hls/21/live.m3u8
江苏卫视,http://221.2.36.34:8888/newlive/live/hls/22/live.m3u8
湖南卫视,http://221.2.36.34:8888/newlive/live/hls/23/live.m3u8
安徽卫视,http://221.2.36.34:8888/newlive/live/hls/25/live.m3u8
广西卫视,http://221.2.36.34:8888/newlive/live/hls/26/live.m3u8
云南卫视,http://221.2.36.34:8888/newlive/live/hls/27/live.m3u8
深圳卫视,http://221.2.36.34:8888/newlive/live/hls/28/live.m3u8
贵州卫视,http://221.2.36.34:8888/newlive/live/hls/29/live.m3u8
山东卫视,http://221.2.36.34:8888/newlive/live/hls/30/live.m3u8
重庆卫视,http://221.2.36.34:8888/newlive/live/hls/31/live.m3u8
四川卫视,http://221.2.36.34:8888/newlive/live/hls/32/live.m3u8
河南卫视,http://221.2.36.34:8888/newlive/live/hls/33/live.m3u8
湖北卫视,http://221.2.36.34:8888/newlive/live/hls/34/live.m3u8
吉林卫视,http://221.2.36.34:8888/newlive/live/hls/35/live.m3u8
天津卫视,http://221.2.36.34:8888/newlive/live/hls/42/live.m3u8
辽宁卫视,http://221.2.36.34:8888/newlive/live/hls/43/live.m3u8
东南卫视,http://221.2.36.34:8888/newlive/live/hls/44/live.m3u8
黑龙江卫视,http://221.2.36.34:8888/newlive/live/hls/45/live.m3u8
河北卫视,http://221.2.36.34:8888/newlive/live/hls/46/live.m3u8
海南卫视,http://221.2.36.34:8888/newlive/live/hls/47/live.m3u8
江西卫视,http://221.2.36.34:8888/newlive/live/hls/48/live.m3u8
西藏卫视,http://221.2.36.34:8888/newlive/live/hls/37/live.m3u8
新疆卫视,http://221.2.36.34:8888/newlive/live/hls/38/live.m3u8
青海卫视,http://221.2.36.34:8888/newlive/live/hls/39/live.m3u8
欢笑剧场,http://aliyun-upcloud-live.bestvcdn.com.cn/live/program/live/hxjc8m/8000000/mnf.m3u8
劲爆体育,http://aliyun-upcloud-live.bestvcdn.com.cn/live/program/live/jbtyhd8m/8000000/mnf.m3u8
快乐垂钓,http://aliyun-upcloud-live.bestvcdn.com.cn/live/program/live/klcd8m/8000000/mnf.m3u8
金鹰纪实,http://aliyun-upcloud-live.bestvcdn.com.cn/live/program/live/jyjs8m/8000000/mnf.m3u8
戏曲精选,http://aliyun-upcloud-live.bestvcdn.com.cn/live/program/live/xqjx8m/8000000/mnf.m3u8
上海第一财经,http://aliyun-upcloud-live.bestvcdn.com.cn/live/program/live/dycjhd8m/8000000/mnf.m3u8
上视新闻,http://aliyun-upcloud-live.bestvcdn.com.cn/live/program/live/xwzhhd8m/8000000/mnf.m3u8
上海都市,http://aliyun-upcloud-live.bestvcdn.com.cn/live/program/live/dshd8m/8000000/mnf.m3u8
上海纪实,http://aliyun-upcloud-live.bestvcdn.com.cn/live/program/live/jspdhd/4000000/mnf.m3u8
东方影视,http://aliyun-upcloud-live.bestvcdn.com.cn/live/program/live/dfyshd8m/8000000/mnf.m3u8
五星体育,http://aliyun-upcloud-live.bestvcdn.com.cn/live/program/live/wxtyhd8m/8000000/mnf.m3u8
上视外语,http://aliyun-upcloud-live.bestvcdn.com.cn/live/program/live/icshd8m/8000000/mnf.m3u8
七彩戏剧,http://aliyun-upcloud-live.bestvcdn.com.cn/live/program/live/qcxjhd8m/8000000/mnf.m3u8
上海教育,http://aliyun-upcloud-live.bestvcdn.com.cn/live/program/live/setvhd/8000000/mnf.m3u8
全纪实,http://aliyun-upcloud-live.bestvcdn.com.cn/live/program/live/qjshd8m/8000000/mnf.m3u8
生活时尚,http://aliyun-upcloud-live.bestvcdn.com.cn/live/program/live/shss8m/8000000/mnf.m3u8
新视觉,http://aliyun-upcloud-live.bestvcdn.com.cn/live/program/live/xsjhd8m/8000000/mnf.m3u8
